Полное ФИО;Серия Номер;Пункт Отправления;Пункт Назначения;Время Отправления;Время Прибытия;Номер Поезда;Вагон-Место;Цена;Карта
Степанов Казимир Казимирович;5857_717573;Екатеринбург;Анапа;2072-02-07T07:45;2072-02-10T02:00;517.0;5_16;778.0;4567231102853015_
Ефимова Людмила Григорьевна;;;;2029-05-28T09:40;2029-05-29T04:50;479.0;31_11;1052.0;5334271072346616_
Игнатов Сергей Всеволодович;;;;2019-05-21T00:20;2019-05-22T09:00;446.0;9_17;852.0;5334345863124652_
Новикова Валерия Платоновна;;;;2013-05-22T12:06;;;4_45;572.0;4300263476535810_
Маслов Николай Владимирович;0916_581682;Краснодар;Москва;2027-06-01T01:00;;;1_49;725.0;5334885700637427_
Богданов Давид Валентинович;8399_205834;Ростов-на-Дону;Уфа;2030-01-18T19:41;;;2_28;982.0;2207436073322773_
Яковлев Савелий Егорович;5412_196323;Лиски;Москва;2018-10-06T11:42;;;8_14;551.0;5486187065832551_
Соболева Белла Власовна;7663_470133;Краснодар;Мурманск;2018-11-24T00:21;2018-11-26T04:25;210.0;4_1;12496.0;4276625630141150_
Ситников Артём Семёнович;3146_826891;Москва;Арзамас;2015-01-26T08:00;2015-01-26T11:02;715.0;14_54;554.0;5200422353765152_
Новиков Кристофер Евграфович;;;Ростов-на-Дону;;;;11_24;521.0;5500548673224336_
Фролова Полина Леонидовна;;;Нижний Новгород;;;;6_53;518.0;2200485503343822_
Елисеева Клавдия Павловна;1667_364983;Рязань;Ртищево;;;;;791.0;5400332327284605_
Ушаков Тимофей Сергеевич;5436_346185;Талица;Екатеринбург;;;;;572.0;5100820505132067_
Семенов Борис Назарович;3415_912379;Москва;Анапа;2024-07-03T09:00;;;;1250.0;5400670047461650_
Журавлев Марк Захарович;7748_113844;Краснодар;Казань;2030-03-30T00:58;2030-03-31T16:37;532.0;2_9;571.0;5486533018646550_
Ромашкина Алевтина Евгеньевна;2413_336027;Москва;Воронеж;2030-12-22T19:00;2030-12-23T06:38;541.0;11_29;541.0;4276728006207546_
Котова Александра Ильинична;8102_403118;Калуга;Москва;2013-04-20T14:15;2013-04-20T17:17;768.0;5_41;618.0;5200322322208228_
Васильев Эрнест Прохорович;6607_081014;Москва;Чудово;2015-03-27T08:30;2015-03-27T11:12;703.0;13_45;548.0;4000734543623480_
Куликова Яна Мироновна;4456_725799;Керчь;Рязань;2022-04-15T22:45;2022-04-16T22:01;200.0;25_2;1198.0;5469131237335054_
Афанасьев Платон Александрович;9242_242619;Кандалакша;Ярославль;2025-06-16T06:30;2025-06-17T14:30;394.0;;;5334747670436246_
Янчук Ирина Георгиевна;1629_879553;Красноярск;Шира;2014-10-10T09:30;2014-10-10T17:30;615.0;;;4100072671874738_
Тарасов Валентин Михайлович;4656_340035;;;2043-11-29T08:43;2043-11-29T17:20;260.0;;;2202747163753650_
Васильева Лариса Всеволодовна;8836_537821;;;2020-08-30T05:00;2020-08-30T08:03;;;;5400244067643140_
Соколова Эмилия Лукинична;7329_287694;;;2022-02-12T05:40;2022-02-12T15:40;;;;2200264240172711_
Баранова Дина Оскаровна;6686_539769;;;2073-04-03T14:50;2073-04-04T04:15;;;;4300760070653478_
Баранова Александра Казимировна;7290_003773;Москва (Восточный);Санкт-Петербург;2022-09-15T12:32;2022-09-15T18:24;106.0;2_33;588.0;2204402751603456_
Киселёва Тамара Николаевна;6561_844134;Кемерово;;;;;20_13;1749.0;4300880748023828_
Антонов Вадим Робертович;2958_603257;Староминская;;;;;;687.0;2202167017016364_
Егорова Эвелина Степановна;4629_380511;Краснодар;;;;;;812.0;5334022366044745_
Афанасьева Раиса Витальевна;0314_527404;Екатеринбург;;;;;;13801.0;4276430786774036_
Симонов Иван Вадимович;7847_733043;Ростов-на-Дону;Адлер;2066-12-09T03:40;2066-12-09T22:32;567.0;20_15;703.0;4276160735874184_
Симонов Пантелей Викторович;4952_409837;Рязань;Краснодар;2018-01-26T10:20;2018-01-27T05:35;143.0;21_20;707.0;4817467422827375_
Шмелёва Фаина Савельевна;6199_870018;Москва;Элиста;2033-12-30T04:30;2033-12-31T04:30;357.0;29_7;1191.0;4567107157625057_
;;Краснодар;Самара;2015-08-22T04:57;2015-08-23T01:21;262.0;2_35;585.0;5469736532631855_
;;Москва;Котлас;2028-01-23T07:39;2028-01-24T07:21;588.0;32_7;1239.0;4817421377382033_
;;Ярославль;;;;439.0;3_1;5484.0;2200441034877440_
;;Волгоград;;;;593.0;7_30;607.0;5486637202553670_
Соболева Ольга Антоновна;9040_213417;Самара;;;;449.0;31_17;1322.0;4100648015800531_
Яковлева Ирина Филипповна;3696_486489;Москва;Ростов-на-Дону;2047-09-11T01:45;2047-09-11T14:30;525.0;7_21;553.0;2200455617500713_
Белов Елисей Андреевич;6163_535044;Дзержинск;Нижний Новгород;2013-12-14T19:42;2013-12-14T21:03;739.0;15_9;524.0;4100210057525737_
Макарова Римма Платоновна;0695_276227;Череповец;Вологда;2017-06-28T17:00;2017-06-28T21:21;126.0;7_73;515.0;5486722647341055_
Некрасова Яна Казимировна;5928_598656;Новороссийск;Ростов-на-Дону;2014-12-07T08:15;2014-12-07T17:24;648.0;25_2;774.0;4000443761730557_
Суханов Григорий Германович;4152_776638;Прохоровка;Орел;2020-11-21T00:00;2020-11-21T04:00;74.0;4_29;512.0;4567087858557241_
Андреева Татьяна Анатольевна;4820_064126;;;;;486.0;34_7;1083.0;2200648313610631_
Новикова Арина Кристоферовна;9937_029839;;;;;;;1269.0;4567083813165112_
Афанасьев Тимофей Ростиславович;3553_382759;;;2025-04-24T13:30;;;;650.0;5334253453776285_
Волкова Вера Сергеевна;9333_297344;;;2020-10-27T11:15;;;;932.0;4567333350541075_
Куликов Авраам Прокофьевич;4824_873073;Москва;Санкт-Петербург;2049-04-02T10:49;;;3_1;2711.0;4100437300011634_
Романова Мария Олеговна;3889_980658;Ростов-на-Дону;;;;;;;
Назаров Владимир Ефимович;0478_431077;Ростов-на-Дону;;;;;;;
Поляков Григорий Иванович;4045_155658;Пугачевск;;;2015-12-03T11:23;104.0;;;
Жукова Камилла Руслановна;;;;;;289.0;31_2;;
Гусева Регина Станиславовна;;;Новороссийск;;;;4_1;;
Жукова София Степановна;;;Воронеж;;;;21_8;;
Емельянов Дмитрий Львович;;;;;;;7_18;;
Степанов Роман Егорович;0886_906734;;;2032-06-11T10:30;2032-06-12T14:34;349.0;8_7;;
Ефимов Лаврентий Елисеевич;2844_567054;Екатеринбург;Нижневартовск;2050-08-29T18:54;2050-08-30T17:20;;;;
Иванов Владимир Оскарович;5943_243586;Нижний Новгород;Канаш;2023-10-16T03:42;2023-10-16T06:06;;;510.0;5500758037173737_
Кузнецов Владимир Вадимович;2794_913557;Санкт-Петербург;Тверь;2019-03-28T06:40;2019-03-28T09:28;163.0;11_22;530.0;5486050816587334_
Васильев Казимир Тимурович;7579_090680;Брянск;Сухиничи;2014-10-13T20:20;2014-10-13T22:22;188.0;17_6;561.0;5200051777285171_
;;Туапсе;Ростов-на-Дону;2014-07-01T03:47;2014-07-01T10:49;696.0;2_64;;
;;Пермь;Ростов-на-Дону;2034-11-14T04:30;2034-11-16T03:40;;;;
;;Санкт-Петербург;Ростов-на-Дону;2052-03-04T13:00;2052-03-05T14:30;;;;
;;Камышлов;Екатеринбург;2014-04-08T13:57;2014-04-08T15:18;;;;
Иванов Борис Тигранович;;;Калуга;;;;;;
Коновалова Октябрина Георгиевна;;;;;;;;544.0;4567157571265618_
Кондратьева Ульяна Егоровна;;;;;;;;;4100752367082241_
Белова Элеонора Семеновна;;;;;;;;;2204840546773270_
Сафронова Полина Адамовна;5040_123945;Керчь;Волгоград;2029-07-24T10:00;2029-07-25T13:30;;;;5400331051143314_
Попова Жанна Казимировна;7749_969852;Воронеж;Москва;2019-03-22T19:20;2019-03-23T01:35;166.0;6_21;522.0;2207203443018064_
Михайлов Юрий Валентинович;4366_006456;Уфа;Самара;2066-05-28T03:30;2066-05-28T12:30;343.0;9_50;532.0;4100258570110351_
Логинов Иван Елистратович;7564_315365;Ртищево;Мичуринск;2018-07-01T00:33;2018-07-01T04:22;16.0;29_15;609.0;5469783105305854_
Астафьев Олег Савельевич;7750_605866;Кострома;Киров;2035-12-28T06:50;2035-12-28T15:30;427.0;6_42;531.0;4567705740034747_
Виноградова Татьяна Эмильевна;4607_438106;Псков;Санкт-Петербург;2025-02-13T17:14;2025-02-13T23:15;114.0;16_11;673.0;5334323558631632_
Романов Антон Евграфович;0193_442548;Екатеринбург;Омск;2020-07-28T15:08;2020-07-29T01:57;135.0;7_24;545.0;4000166224471440_
Котова Элеонора Лукинична;1177_354376;Каменск-Уральский;Екатеринбург;2014-07-01T20:17;2014-07-01T22:19;770.0;3_41;597.0;2200851765610427_
Самойлова Ася Артуровна;8633_600055;Жмеринка;Кишинев;;;317.0;8_19;530.0;5200757337805318_
;;;Калуга;;;767.0;1_3;622.0;5486714451246118_
;;;Воронеж;2015-05-11T19:31;2015-05-12T00:04;719.0;4_50;622.0;4817607104482748_
;;;;;;463.0;27_16;1040.0;5334425038846005_
Кузнецов Ярослав Казимирович;9859_663897;Вологда;;;;372.0;4_40;520.0;4000721054241061_
Ефремова Майя Тимофеевна;1416_401779;Ростов-на-Дону;;;;522.0;5_21;813.0;4567845845312611_
Яковлева Раиса Лукинична;9594_587083;Москва;;;;268.0;17_8;747.0;2202033012437062_
Яковлев Архип Сергеевич;1520_677433;Ижевск;Агрыз;2025-06-06T14:50;2025-06-06T18:03;26.0;17_3;606.0;4276277057612213_
Суханов Константин Егорович;;;Медвежья Гора;2019-07-14T14:56;2019-07-14T17:08;17.0;22_3;572.0;2202104282468864_
Селиванова Фёкла Владленовна;;;Краснодар;2032-10-10T11:55;2032-10-10T18:20;579.0;4_50;519.0;4300210643654840_
Кузнецов Елисей Денисович;9461_922343;Екатеринбург;Москва;;;378.0;25_2;1371.0;5334341808238483_
Герасимов Ростислав Владиславович;2647_255054;Екатеринбург;Анапа;;;673.0;4_34;715.0;5200312246474257_
Медведев Руслан Вадимович;7568_894867;Воронеж;Москва;;;;;;2207415178016518_
Фролова Алевтина Игоревна;3984_553125;;;;;;;;4817085848377081_
Боброва Жанна Владимировна;6446_340831;;;2016-02-23T18:02;2016-02-23T20:24;;;;5469516418178808_
Афанасьева Евгения Станиславовна;5404_952242;;;2023-01-24T01:42;2023-01-24T18:30;515.0;12_33;681.0;5200358725343672_
Иванова Надежда Марковна;4668_441251;Краснодар;Новороссийск;2016-09-02T00:00;2016-09-02T09:35;479.0;4_1;2708.0;2204760363837233_
Якушева Элеонора Серафимовна;5563_913996;Новороссийск;Нижний Новгород;;;;;;5500202610143655_
Щербакова Регина Эльдаровна;9358_222471;Керчь;Екатеринбург;;;;;;2202188647208075_
Соколов Эрнест Альбертович;3526_334093;Москва;Рузаевка;;;;;;5200445240031650_
Фролова Варвара Ильинична;2150_879592;Джанкой;Симферополь;2025-03-20T16:10;2025-03-20T22:30;561.0;26_3;697.0;5486472376142466_
Титова Ника Алексеевна;;;Самара;2055-12-16T11:30;2055-12-18T00:42;456.0;4_1;9070.0;5500685641810204_
Новиков Арсений Никитич;;;Челябинск;2019-03-28T00:50;2019-03-28T09:15;145.0;13_2;530.0;5486526154345536_
Семенов Вячеслав Степанович;;;Вологда;2017-01-31T16:20;2017-01-31T20:00;683.0;1_1;506.0;5469303243485305_
Титова Яна Олеговна;;;Ташкент;;;331.0;9_26;716.0;5486505548231277_
Сорокин Игорь Тимурович;2339_915348;Москва;Дзержинск;;;711.0;6_38;554.0;5334270258224833_
Николаев Кирилл Евграфович;4491_451903;Смоленск;Минск;2052-02-27T18:25;2052-02-28T09:35;301.0;3_45;545.0;4100841261730318_
Боброва Елизавета Вадимовна;1733_164852;Ростов-на-Дону;Краснодар;2022-06-25T18:59;2022-06-26T01:40;179.0;1_9;528.0;4100072113426780_
Капустина Василиса Семеновна;1195_686979;Курск;Орел;2013-08-17T12:45;2013-08-17T15:07;730.0;3_9;563.0;4276718066282645_
Тарасов Илья Владиславович;0542_640055;Печора;Усинск;;;443.0;12_62;;
Богданова Ясмина Еремеевна;3940_317104;Ухта;Микунь;;;97.0;17_4;;
Семёнова Капитолина Казимировна;9870_611331;Иваново;Москва;2015-01-01T15:15;;;2_15;;
Семенов Вячеслав Альбертович;2319_139586;Пенза;Москва;2014-04-25T00:45;;;8_67;;
Комаров Михаил Прокофьевич;1814_587007;Самара;Рязань;2033-06-14T13:59;;;24_8;1068.0;2200072205565021_
Назарова Аделина Оскаровна;;;Москва;2015-09-14T21:09;;;1_21;645.0;4567577104064358_
Родионов Максим Климентович;;;Тюмень;2031-01-01T10:20;2031-01-01T20:00;108.0;7_45;;
Морозов Захар Назарович;;;Астрахань;2019-05-02T20:00;2019-05-03T21:30;679.0;18_5;;
Родионов Кристофер Вадимович;;;Керчь;2049-06-11T16:50;2049-06-12T22:50;437.0;1_33;950.0;5400023568556085_
